PC1,PC2,PC3,PC4,cluster
-1.0562511624316604,1.9025824483389746,4.057770483591465,1.2684937497856863,1
0.848735231588114,-3.3059077227113183,4.33216850019398,-1.6518343045229567,3
-0.5220822055108763,-0.37384899178637465,4.23485385511774,-3.8718536824736294,0
0.8349988311536959,-3.7662498235226285,4.665632348416198,-0.8714910685327023,3
0.7476106747164929,-3.260176463076191,4.300200732574694,-0.47991814487445367,3
1.135824433271454,-4.193208297553747,4.3174258183570435,-1.5859218387901464,3
0.4945183335303678,-3.301522102505201,3.919819615578942,-3.965163378658702,3
-0.05817143985094101,-1.2514670973181727,4.4512379733059415,-0.7116219160538775,3
0.20313715272107336,-2.3289474097635057,4.3896588487214085,-2.8029747026981395,3
0.27153620818135393,-2.4069740775416197,4.203159008386752,-1.7291861334801828,3
0.040428140625924446,-1.604505158517804,4.352121619374987,-1.617141798330867,3
-0.41433756869396526,-0.818893044866697,4.763207481673847,-6.262763165334363,0
-0.8894275221148841,1.8700175928298166,4.53211700796058,1.5309652913362786,1
0.6281377941656232,-3.376888735252446,4.342067992732512,-1.8416118548704812,3
1.2044204779265246,-4.312778088901607,4.1269405640244035,-1.1387666065020394,3
-0.11188005718824597,-1.4609909308396423,4.501439399681357,-5.154657193687365,0
-0.4669325065434711,-0.5436177715642361,4.356442303069961,-3.303552822144093,0
-0.08504611971554711,-1.6779511530978266,4.268791428269803,-3.305048539770595,0
-1.3837220038067017,3.47845585833916,4.376861646209578,1.6903685403266617,1
0.3344622209139938,-2.210798501085417,4.346316162568348,-1.5476560788557203,3
0.3440520360555133,-2.4988424965793725,4.191235759140614,-0.9207148768691916,3
0.2561769408867547,-2.1612987180545606,4.273718886313253,-2.16510028980893,3
1.0737298790504068,-2.5231793941010863,4.154497961484538,-0.2843364319924825,3
0.5574516440003104,-2.696928134512631,4.723172372334829,-1.1318190712857856,3
0.6276106205975092,-3.232744614271399,4.16230062845963,-1.205536091213601,3
0.42939246037492257,-2.7143825266464043,4.2101605834033515,-0.23463313053751453,3
0.49693769658735576,-2.9917702541336366,4.3204117297712346,-2.2302970893382525,3
1.4535943484654812,-5.595433930267564,4.23422922116729,0.3629914892827274,3
1.5082028994675538,-3.7753495923409472,4.142151718488157,-1.0298852337452613,3
-0.18442059075253397,-1.3948925307784232,4.3654374053207,-3.5715400390642955,0
0.7231471488206404,-3.4370981140756345,4.274144845489203,-0.567764030762372,3
0.718136186640821,-3.006625089699035,4.207295126736656,-0.5178682540581958,3
0.4124026050355172,-2.305158455532318,4.19276896973007,-0.6482214375764708,3
-0.13572628649329083,-1.5478490673359104,4.197692970985121,-4.237663214194945,0
0.7263356526673619,-3.58749035997309,4.3131223084881185,-0.44602992824081905,3
-0.6134614574288506,-0.028767145394592204,4.3382780978653,-2.4911658186285393,0
0.9989422477831945,-4.01723889409333,5.1053619808365385,-1.0057727541813473,3
1.1398510579522843,-4.588406664966188,-0.8223598878115225,1.6845766935286688,3
-1.52697758097579,3.0419698083479543,-0.4066473308145806,0.5867476428431168,1
-0.5574604069669237,-0.6578586972154779,-0.7962673444596619,0.2730570341279232,0
8.006077710709834,1.5947677803061706,-1.7256422084356322,0.9725040435153539,3
11.642057686886124,3.1442990396222585,-2.02506765671326,0.5086473815627468,3
-0.5089742676424682,1.0879977897558613,-0.7160817013645601,0.5106782402556316,1
-0.011111736350216157,0.04697065497013147,-1.0808674240645482,-0.44937293105553333,0
0.35835340503702173,-0.7966922436259521,-1.4904235535293513,-1.071791925358382,0
-0.29154807705971436,-0.7934417403413886,-1.1280020322914124,0.07154023725358177,0
3.3771939355217966,-1.0147657681778628,-1.0423007660509866,0.8924792660335781,3
-1.011021643331361,0.7008874095611118,-0.6611497569880002,1.1899666157118738,1
-0.1561304102189302,-0.6034925082894108,-1.1443059060944762,-0.2893038795340425,0
1.4481708305857965,-1.7603384106973208,-1.028201691682343,0.8112249251844306,3
0.41304215062847943,0.02169113196658017,-1.2681749238418478,0.31319527184168133,0
-1.7935339986349506,2.78415370008453,-0.5240209584966924,-0.374877927349446,1
-0.9286777360152988,0.2683417106307849,-1.380839894683496,-1.3565695294122355,0
0.41685081986219297,-1.766678931719316,-0.9051848576720505,0.2535642405158692,0
2.017986236173816,-2.8165996096932626,-0.8347616221345809,1.1767006995109788,3
1.4197251284643007,-2.2285647314502146,-0.7147031369787655,1.1159482457241954,3
-0.2196674874515417,-1.0857170750817733,-1.1019380622068597,0.215599299089403,0
-0.913309337788108,1.3802052693522155,-0.9709798620774519,0.0012887048591103262,1
0.04142975833076354,-2.075647044847277,-0.963488093530051,0.8033258284175464,0
-0.44283466410822886,0.9648394401488781,-0.8350841047047614,0.6303449898291416,0
1.2986651568475926,-1.3320887579130576,-0.7917408169354825,0.8575749153249075,3
0.9938758930604648,-4.7136657673145566,-1.0587393213533638,1.6909798500549766,3
-0.19989189934036303,-0.1202301061537016,-1.003241964939082,0.42621516465762793,0
-0.22411993269035335,-0.6820170798441966,-1.1511874676724074,0.9501929620983287,0
-0.7751884744200961,0.590736630191619,-0.6437586733693906,0.44685667262021633,0
-0.7785788196189927,0.7633439837346444,-1.0286768325513025,0.46837961674664,0
0.10193324715418721,-1.306448780739737,-0.9174938641203694,1.4347448518292731,0
0.370278867736297,-2.648854527421949,-1.0327932528455832,1.6291177520556592,3
-0.35312711989541895,1.28900650461533,-1.2920309695966634,0.0019471786424030552,0
-0.08694970843062962,-0.6656702970412414,-0.7988511362641948,-0.2383528400537354,0
-0.34498586176574275,-1.4159614265857672,-1.462485328259902,-0.9517522506742901,0
-0.34103045857504666,0.01903999518830247,-0.8931001002796662,-0.28744338318416635,0
0.31337498649858014,-2.752220773492894,-1.3421908988181963,-0.3065229134294033,3
-0.09826595724992178,-1.1979900323073356,-1.2366801978932056,-0.2504737366137412,0
0.4917331104621292,-2.836826150423048,-0.9396436535440832,2.0262076105112206,3
-0.7182935184126766,0.34445222841041917,-0.6156172251204387,0.4182087483582202,0
-1.5997838581608743,3.0978864769216026,-0.8753853153548065,-0.3833704567455154,1
-0.02952802803195297,-0.5527583034935045,-0.7388690217522723,0.7346366594175642,0
-0.8834060500682975,2.6615044474998544,-0.13798633004673283,1.6127986627202646,1
-1.5133142264410804,2.7700369819980812,-0.2965107785442637,0.07102742047498543,1
2.1561320292136354,-4.352892810154323,-0.8685828269573054,1.469313614640391,3
4.130494110474326,2.1605873346923747,-1.2766397497617927,0.7346830395243963,0
-1.3091854930340616,0.9354586126119191,-1.3888957966316982,1.2490404575664154,1
-0.1772884382780428,-0.4918943098985795,-0.9135438659172855,0.37931108546888187,0
3.1954812051652466,0.44711548259276457,-1.3494234724681278,0.2870479016335957,3
-0.9504386414992239,1.0647902934259288,-1.0337973308755237,-0.28271398445081236,0
2.9076187451180084,-6.6380294794946515,-0.8144428548442514,2.352829986387437,3
0.9777801980410699,-3.306608606998164,-1.0896358253909117,-0.20977284911621233,3
-0.6304029793640537,-0.0006287885568232295,-0.6651680175381849,0.429851644035889,0
2.2760717293470445,-2.948984472374416,-1.1828228073740443,0.9091525368248576,3
-0.26771510098258433,0.6986094826109999,-0.884495665196886,0.5856394431878844,0
13.545502896276666,4.399879168823056,-2.458266399109116,0.5601955876880805,3
-1.0668896325728425,0.7820667791984276,-1.5785492066800608,-3.0776237117169667,0
0.6876273384783369,-1.6820690322960494,-1.0498009630053171,0.5343826313050763,3
-1.1556449554026786,0.8922737507475873,-0.5793106421350918,0.36111860555903125,1
1.297154212334234,0.827247928801656,-1.0623540427191245,0.3571336570976616,0
1.1798408437877967,-2.2463679241189793,-0.5630988506152578,1.1531204303658473,3
-0.37441080255866227,-0.30385069862158665,-1.1176847446062277,-0.5690970049993833,0
-0.6766928236028794,-1.1287157031093105,-0.7537400248812591,-0.4307867873259617,0
-0.04287640065191948,-2.8066589571722194,-1.1277384296755972,0.48621333069383643,3
-0.08928745611641825,-1.2455066097738157,-0.9723505549888883,0.7084406952470076,0
5.697457627220729,0.8150030116055611,-1.660776297645805,0.8210943590668612,3
0.036225077764707465,-1.3514033904155316,-0.8936239368787421,0.6648053412448335,0
-1.5692983969463712,2.2029006283737034,-0.012686436082209368,1.8166651078429328,1
-1.612105264430836,1.28022436079029,-1.9915324932517233,-1.8901736523519868,0
-0.8786181017201081,1.2465772913708202,-1.1342976260959352,1.043020525287379,1
-0.33564201207401834,-0.6611782689576237,-1.3851968604990044,0.10311902028610884,0
-1.5919199647970663,1.4919137571163212,-1.3791400294067557,-0.6641331342873641,1
-0.21435263061839235,-0.2065894313286569,-0.6792092998115683,-0.03084411621006529,0
-0.8506219267203299,0.04190107919273756,-1.3461126871837232,-0.6511276255475913,0
-0.3357432128487445,-0.24825530979241164,-0.7722924249234576,1.6073055869959003,0
-0.4457249542669515,-0.2368427037915188,-0.8650438648618072,0.607051395983226,0
-0.2758165392186524,-1.8991588267369819,-0.22626658479044764,0.4246914145040888,0
-0.2568175721880989,-1.7125127867008885,-1.1308074598965725,0.005030647294343701,0
-0.9656909481650258,1.9590921336413067,-0.10825799188338715,1.0228301101146902,1
-1.054753822933198,1.621895074664003,-0.5801373335858407,0.15182239726832827,1
-0.5905646193885492,-1.2008822113832138,-0.954986691180261,0.22086717909646664,0
-0.15141050413842383,-0.8710557494340014,-1.2135610777233996,0.2567490602704546,0
-0.1685981484668272,0.45570979341405926,-0.5792225186384482,0.9987429784710733,0
-0.2646129372145469,0.264254367315381,-1.0135065745541911,0.5585298525979311,0
-0.09698492697980902,-0.49124192129914523,-1.2744742371476774,0.24968553745515393,0
-1.2827200495077928,1.2114671215806818,-0.34786268135176773,1.217336341865731,1
-0.34397069516873935,-1.4043028164995996,-0.6074226109183071,1.2360406208243115,0
-0.6201641458465633,-1.1561773469341927,-1.5307447229197488,0.624109230384669,0
-1.552530639740378,1.7175718945224012,-1.1801439844083028,-0.14311364388481,1
-0.9444664117117171,1.7719540791837292,-0.9445544118629254,0.6038854123719988,1
-1.4070403084586518,2.9808421903470665,-0.6172958608095876,1.6204950058217031,1
-0.6412586212074376,-1.4371175890799857,-1.8556953650268875,-1.4211163492797794,0
-0.5225189877196373,0.07700338265261816,-1.0476420225622505,0.748853009494079,0
7.014052368013127,1.9443444292796368,-1.5977380124019518,0.8552212360282169,3
-0.5290367593919416,-0.43219177371557194,-0.7123363849456751,0.039212676553338,0
-0.7794552803173176,-0.5635045267827595,-0.9068921222451057,-0.30594542678292114,0
-0.3496687311790312,-1.038776488428532,-0.4517894945812683,1.0504933281056106,0
-1.8170846999296746,3.05584057277623,-0.6911104484488425,0.562430625459406,1
-0.4819023626252746,-0.28503761867074934,-0.6934633348980717,1.1561106683006537,0
-0.7450917323584764,0.14299333653389362,-1.0063848041972754,-0.6931693967671531,0
-0.9347486092351078,0.3577466878259033,-0.8575125551782276,0.27146675114799684,0
-1.5611592945118318,2.3416953619797862,-1.364508148652964,-0.24764866204772126,1
-1.2883836743008596,1.29242087581985,0.3124328840849397,0.3779530114189523,1
-0.8408863869885089,-0.2022794583404872,-0.9330739711989603,1.156228506262287,0
-1.9392582817435164,2.836097163309926,-0.5212725152221832,-0.7787221738076466,1
-0.6339756515920963,-1.2938743278908398,-1.3614049989176122,-0.4746116343449976,0
-0.1496217423257993,-2.161635156004118,-1.142702289587057,-0.5296479138421029,0
0.4962079157065525,-2.996608598333432,-0.36438362361583926,1.455876708976473,3
-1.0215501891326384,0.024901822372304133,-1.6975266317931712,-0.8174228853164569,0
-0.4168033361611656,-1.4295028694926097,-1.1542491432722668,0.44877998451147155,0
-0.7990796007104389,-0.44829930183026306,-1.1894984232730317,0.5138930888744835,0
1.0044556549850547,-3.0955818525541923,-1.0288162561686354,1.404264043491692,3
-0.7096307062785927,0.8826601077365415,-0.7805927130961656,1.3760615870738104,1
-0.5700850473017894,-1.6384781393264833,-1.3580486937369418,0.7680318113756337,0
-0.1294578192360517,-1.9505575686581393,-0.13861207465619288,1.3391548671088107,3
2.325809129434489,-2.1069961156015053,-1.1735426536292006,1.0701134712668443,3
-1.793305327968484,2.4745131796918423,-1.2377838842254132,0.26762775159475627,1
-1.5275081600628695,1.79247766330687,-1.022071606765784,0.3664841828623563,1
-0.8155207763373143,1.4123159198698936,2.3265054152878317,-0.23501168131378036,1
2.6998788145077217,2.0236287329125697,1.8905701844119722,0.4229106306113692,1
0.016722895808810662,2.1673800423992162,2.135109970489339,0.034096385736975765,1
-1.222402979123909,2.5782318556758406,2.262441164465756,-0.1966414782908663,1
0.45226685448820014,-0.7130783610144369,2.1032644437312333,0.4506495612394674,0
1.357725309210721,-0.418539343029259,1.8527168807691394,0.6676125561607763,3
0.6983045933684849,0.49043145267984717,2.0227653930048692,1.2496591212409653,1
0.6759238554136006,-0.5914663638638863,2.0343889725969513,0.3147823154061521,0
-1.089250462077284,1.9657154772542689,2.3951916691234727,0.29249797616824175,1
-0.05285450080045512,1.0978439297757177,2.1853863409696266,1.3609860762073076,1
-0.46360176614739157,1.2041274937497408,2.286530297915529,0.27772780443286416,1
0.6815431492013007,-0.7440163699072185,2.1167850154951,1.6912003967079083,3
-0.844983239398622,1.4322352977209936,2.1525923780992238,0.530341249058014,1
-0.1680727151850443,-1.0756858232555573,2.155782826822928,2.818685055185592,3
-1.032239328422598,1.6361557498631372,2.13917978163775,1.5331748483493937,1
-1.031992044284468,2.316082191686726,2.3818450446575374,0.32763894503130336,1
-0.637491517158763,0.2359362640446832,2.203987894607038,1.1180524168835584,1
-1.673609847556075,2.464450957347524,2.404910999574313,-2.673393628412569,1
-0.9308436435684843,1.3257318813833607,2.5629870163270447,-0.7529552608822939,1
-0.36018815846180285,1.553146888968241,2.2012704008630903,0.44209236186541084,1
-1.0043918007316035,1.5915425904362792,2.1571033691464887,-0.4794836200266254,1
-0.8058838067795833,0.3700226625568805,2.309840636326789,-1.9434587593463057,0
-0.05841391434867637,-0.9328769081202123,2.4625746627434806,-1.095730170718856,0
-1.147322208133003,1.8421276026145448,2.3227062833354237,0.6228121125505287,1
7.469333980883773,2.3192672499545632,1.3154180838325389,0.38997386179624166,3
0.5704301394675942,-2.4777821062893626,0.3948326377154442,0.37652187669838544,3
-0.14432603309418235,-1.1701897517162785,0.35699971701174854,-0.9754831934349799,0
-0.24812629299682948,-0.680196305703432,0.5725769557270508,-1.3229167219354705,0
-0.0940579121156499,0.6696485341168014,0.4398890894407782,-0.7096142232915463,0
2.275368745548182,0.4098976148660366,0.35795187941833173,0.05592355724277688,0
-0.5051492269782106,-0.6873702598446666,0.5180486991483705,-0.6561652825763729,0
-0.6325897718756855,-0.3345070489199618,0.42611197532609685,-2.4072433250261027,0
0.9171997680752502,-0.6437213764047337,0.2225389189975322,-0.024758375834139437,0
-0.12469801097818053,-1.2999570288844904,0.5133736069318353,-0.04452687473623873,0
1.076362628494734,-3.0471237844917654,0.3361226948082442,-0.3297492145031693,3
0.08076926504155647,-0.636719170046684,0.45670324495390535,-0.4837077663141619,0
-0.599361021496954,0.2847140180940764,0.5187742219316842,-0.8884247455790648,0
0.2906504577829236,-1.430025553238819,0.40868356162424896,0.016725168517113767,0
1.1844061989957166,-1.2715180317954715,0.667161274941313,0.6063396064946537,3
-0.023772308953888693,0.41163603675314114,0.43327192640487794,-1.019387015190614,0
2.9907555224913662,-2.726714665868194,0.1823513151633785,0.9479422244853897,3
-0.26264904595803107,0.13068649027304954,0.6962127692083617,-0.24582331522363046,0
1.3340366630943525,-1.0463360704419304,0.25690703001183623,-0.11577556886396258,3
1.638594010661195,-0.353540009168364,0.3503573467995736,0.11665764535077094,0
-0.5490274270177453,0.35427245327167595,0.554694455058073,-0.7979147828326494,0
0.2125018685609991,2.181165099262146,0.5979829338780406,-0.16214576397816094,1
7.392161560793009,-4.168212094809999,-0.2506747234682056,1.5273511410250702,3
-0.1157546290320418,0.4500754162443135,0.464541680121056,-0.45650854030034044,0
1.1065698765647365,-1.9301620290951556,0.47828743966661463,-0.4429238329902308,3
0.44888482572237454,-0.16808679687769604,0.36622597246460276,-0.6352536125790833,0
-0.5308907870481474,-0.9308585793320833,0.04684904437834352,-1.872325777389756,0
-0.26026381759687944,-0.6914826283567355,0.3622218011638186,-0.8525788891468612,0
2.0376121358035477,-3.304130003618882,0.3418574545059156,0.7398194771534545,3
-0.4936112509433603,-0.44471771661260656,0.25613436366225734,-1.5499306466748495,0
4.4992331813511495,-1.200802400215486,0.03140909779435068,-0.38370961755899496,3
0.4481918943270975,-0.19802805259772663,0.2770030104713762,-0.4721039072229486,0
-1.1545025134291615,1.0880430722646273,0.5036842875885442,-1.7525139674994064,0
-0.6234665663367122,0.37868412109540556,0.502144182516222,-1.469143776914284,0
1.6112632929889554,-4.148527273483547,1.6363680340821989,1.5415791170341042,3
6.179000492460061,1.9896489536746633,1.2164261607205737,0.3430415020609587,3
1.471794014161106,-4.744784411473907,1.666593098725381,1.619339228629191,3
0.7663276129510123,0.5367203947972087,-0.9080702985429739,0.46616958920106105,0
-2.6173153715592354,5.516874228188765,-1.3399568712702452,3.86888095233284,1
-0.6800064248027483,0.039539954892519734,-0.8922208886200883,1.4371095463579096,0
-1.5503288469686103,2.9424165312800503,-1.4738257439592086,0.7089336201133121,1
-1.397266235743845,2.5382577600093312,-1.4765144941620783,0.0875013816692613,1
-1.5287406809670618,3.080403938591733,-1.8175886644054353,1.9214732043543636,1
2.237119411210001,-1.4488958383520747,-1.0668742505492201,0.34384124667490223,3
-0.3003917952084639,0.6354067994407011,-0.6150766823577266,0.36863362149628426,0
1.234247866502312,-0.8271042222499428,-1.2812525113205662,0.4521007730791644,0
3.0007889254261517,0.004539002535664563,-1.2812890354044684,0.6485892433717724,3
-0.49419793923150873,0.8607463300017871,-0.8119296882894036,1.091363868379186,1
-1.88136824024527,3.8648373774272864,-1.4461419361197065,2.341872389590213,1
1.0331395920978663,0.48505883910911785,-1.1305589911802514,0.2113413428698241,0
-1.14200928205036,2.2140424143030017,-1.462482462082832,0.7780546625097463,1
-0.33189655498717074,0.7190197222555601,-0.9445499626149849,0.9255827483547083,0
1.8862829742283265,1.0151608054876577,-1.1430246047216934,0.32930721200555274,0
-0.4938435585673821,0.48055301053889515,-1.1536379773052756,-0.6559660038451931,0
-0.5393463980277122,2.5242488294913175,-1.521472392894724,1.3206169360526807,1
2.063689353761588,0.6503237538484091,-1.255603988559556,0.3469919997325031,0
-1.2390806378062775,2.076889307113101,-0.9625385337925939,-0.2915756254918028,1
0.3882937740284522,0.1208485497055261,-0.9014469467300398,0.2066389820548341,0
-1.2455587392228773,1.8416585681350768,-1.2699347709262427,-0.15767224924615267,1
-1.6114151982812632,2.040214201085252,-1.2586029748954866,-0.5441325465914771,1
-1.8043698552051368,2.276616897094098,-1.6250583555240021,-0.11630831830267645,1
-1.6256057699343691,3.1688194458636305,-1.2223911626369723,-0.15289019017348557,1
-1.403756299519782,1.234850904241688,-1.42009214706275,-0.7668331892746453,0
-1.4897187104379004,1.3099944295609125,-1.482201278024264,0.06039939459250658,1
0.23810516031235682,-0.6888107687374573,-1.153934865395919,0.9777655198213551,0
-1.0678943117428534,2.285430782233063,0.7111576177301555,0.11514717729003571,1
-1.0298958273353231,0.7414692593546168,0.871927448652766,0.0625671216124966,1
-0.25499964383632023,0.019510460319530697,0.6277503728882586,0.40606807306454873,0
-0.5648835374123626,0.9745071806333215,1.2334204877206298,1.3625697491781676,1
-1.0322152931346706,1.1998412157319078,1.2218304751572158,0.0441116086630436,1
-0.809309776125777,0.07048327012758752,1.3563823152315964,-1.2702355483677843,0
0.3507368494718536,-2.983617927630111,1.2560412992122154,0.842008045605901,3
-1.0108555965813915,0.7258040670734938,0.2414622023319172,-0.7278930504862711,0
-0.8610048548978376,1.6493421494193792,1.3179289963726124,0.38391489762753056,1
-1.3302342089371701,2.618219114203213,0.7880255807260468,0.4382455989473783,1
-1.1934561267548311,1.4390454530967962,0.49595566667718527,0.5037385690064291,1
-1.255093105066319,1.6608620648051122,1.032316180650619,-0.07578393571180775,1
0.093110557530683,-2.3451150610898206,1.0959786906416424,1.1343448314358906,3
0.3386283195886427,0.35706086484788774,0.8511326863509042,-0.16999958415837638,0
0.3177642744170418,0.07588835779294371,1.0716328785534874,0.6504358583631668,0
-0.17610987778184795,-0.04390446539402774,1.0312516753425165,1.0799412038085905,0
0.6973843281740078,-0.19425450617787363,0.4401048040815507,0.2982534035834488,0
1.0293447072986912,-4.9443760495308915,0.6021811367334302,2.6532480722338656,3
-1.4049175043259297,1.9597024908031166,0.40232967161646316,0.7341915836429228,1
-1.7260280514088728,5.705248664348911,1.4751492311644196,0.7386470214814073,1
0.6813849019782826,-0.16291100353239626,0.4963088260360465,0.7612795856845138,0
-0.6582316444227062,-0.3424328262484587,0.9903305500093722,0.6660814661028204,0
-0.8605076447062127,0.9614922538956935,0.7111159770660147,-0.6129897574930933,1
-0.9813246062194412,1.0755728878474884,0.9378584629404446,3.135923052695325,1
-0.64301001931294,0.09348676943432958,0.952135265387906,0.36993625018556137,0
-0.48195666400416926,-0.796590609052838,0.4932907026727986,-0.24144564969758167,0
-0.968692017546819,1.5609399822081043,0.5336305679140554,0.8461211888375403,1
0.5432176223976354,0.2718530377780083,0.45918009547885436,0.40956941052016765,0
-1.3202224873869566,1.6679113882565695,0.48511520724333274,1.173533002856627,1
2.1852930864789073,1.0245023526419812,0.7683553274046209,0.46691901522891927,0
1.0484628875131448,-2.040884307178629,0.3961218573438363,1.1387827707867655,3
0.8014571379223834,-3.585832676027187,0.45812773356255737,1.2623759298078738,3
-1.2306184078476008,1.8652755059425772,1.5442106200436427,0.5212720207770487,1
-1.756639635844529,3.044913237476635,1.550677502283274,-2.610095825697423,1
0.9739909678906348,-4.037923018612143,0.47189255897310867,1.657838381919171,3
2.5596568680693443,0.20024503521466602,0.2650020455828974,0.5822525706608326,3
3.3829600202976864,7.269231079904774,0.8581063025583865,0.8759642506465158,1
-0.8668700038588855,1.0525285543838032,1.7026887914459248,-0.6064133399966425,1
8.054631212482361,6.729246712503286,-0.30282266394714735,-0.25411057131994014,1
-2.0672520634023326,4.1257819552396615,1.8363053785230679,0.386098261165495,1
-0.4980193536197805,-0.9246000921708181,1.2296470105511852,1.0148746946340947,0
-1.4143444907906968,2.264160783754916,0.3484772447388066,0.7674074558319194,1
-0.18173418221935184,-1.6043240916167867,1.056142235874445,0.3273760314462601,0
0.0025686678382631414,-2.13022153493344,0.47217330777056893,0.9176323789610883,3
-0.13312172963587887,-1.3155758869259493,1.5144593530538237,1.473096086098352,3
8.73124823394905,9.259967085687832,0.1227867826154934,0.7526110339888997,1
1.4995015225207973,0.33198940674216865,0.3665950007455747,0.325644608465269,0
-0.6356381595052385,-0.07652002081476698,1.1209459944856854,0.06207905678144471,0
-1.0155868845208915,0.7761919717908182,0.8540778476508418,0.4470599130896521,1
-0.8057209636956566,1.0942325885658222,0.9785915367918516,0.8333981785313419,1
-0.9357916383897767,0.36017565052693207,0.9704279724631099,0.13943276412682584,0
-0.8102921301063765,0.245332740974191,0.40413887117090064,-1.2103434362226422,0
-0.5312848897431911,-0.4456099776998493,0.1764702604538494,-0.5362848097617814,0
-1.584739030778534,2.378351454630061,0.4147748496046028,1.4047770331415834,1
-0.6559615465509754,-0.28204180784150273,1.4288989814933228,-1.4342632984796062,0
-1.4494282517199575,1.8140239479196263,0.8585538689514952,-1.4849416458842548,1
-0.04813047067515377,0.8462392124255496,0.6609181632940117,0.20203163877769853,0
-1.3215368706948867,1.857681270854118,0.6338950388288829,-0.07521166309726394,1
-0.24137229059619747,-1.249798045688783,1.3406649699639712,-0.19970180738633306,0
1.409524841167463,-2.4970419080644546,0.615314617024964,0.8816674901439578,3
0.03852378670862782,-2.250192940765427,0.5517692370978091,0.44759415209244824,3
0.6943789399358055,-4.306639723882917,0.49650456321922365,2.450573368538224,3
-0.9204913709961836,1.365557049985216,0.7402280062130018,-0.7983576842194042,1
-0.7662751607376038,0.413872732194892,0.47950123916662923,0.4335562064796405,0
-0.6293084975906272,1.9871726460319568,0.7192021953438074,0.7432425123859622,1
-0.4247350121403947,0.013985278155426226,4.282642363591116,-0.2969106856495639,0
1.8338820318731572,-2.268032353255918,4.011970499832979,0.37515077334688646,3
1.222620088783653,-1.0296228161242527,4.148857000221685,0.8384181385929262,3
0.2972476335093365,-0.8289818218632031,4.215322245182644,0.6230482550958703,3
0.4172333859822952,-2.3346903079814516,4.16020187814017,0.6737626169113496,3
0.9086659757165708,-1.3256932152729533,4.135264330039711,0.5335831685649085,3
-0.06576371948445875,-0.7532879102020061,4.329584651049222,0.36328519885056776,3
-0.26233769525100187,-0.8849053520145264,4.464402875865651,-3.01289679048593,0
-0.5260920815501429,0.39102261828570445,4.2759258376696785,1.4928192417367598,1
-1.315886352330564,2.3056118137995782,4.787709892825428,-3.301508116047989,1
